schema_version,sample_id,source_group,sequence_id,split,action_code,dive_score,difficulty,start_frame,end_frame,macro_transition_1,macro_transition_2,fine_transition_count,fine_transitions,phase_label_count,phase_labels,judge_scores,execution_scores,synchronisation_scores,live_path,live_frames,live_first_frame,live_last_frame,replay1_path,replay1_frames,replay1_first_frame,replay1_last_frame,live_mask_path,live_mask_frames,live_mask_aligned,replay2_path,replay2_frames,replay2_available,mask_provenance,issues,replay1_mask_path,mask_role,replay1_mask_aligned
2.0,Synchro_019/33,Synchro_019,33,train,105c,46.8,2.4,101297,101392,19,54,2,"[19, 54]",96,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.0, 6.0, 6.5, 7.0, 8.0]","[5.0, 6.0]","[6.5, 7.0, 8.0]",rgb/live/Synchro_019/33,96,101297.jpg,101392.jpg,rgb/replay1/Synchro_019/33,125,101789.jpg,101913.jpg,masks/live/Synchro_019/33,96,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_019/33,109,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/33,predicted_input,True
2.0,Synchro_019/34,Synchro_019,34,train,407c,48.0,3.2,107743,107843,10,58,2,"[10, 58]",101,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.5, 3.0, 5.5, 5.5, 5.5]","[5.5, 3.0]","[5.5, 5.5, 5.5]",rgb/live/Synchro_019/34,101,107743.jpg,107843.jpg,rgb/replay1/Synchro_019/34,144,108097.jpg,108240.jpg,masks/live/Synchro_019/34,101,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_019/34,122,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/34,predicted_input,True
2.0,Synchro_019/35,Synchro_019,35,train,407c,50.88,3.2,109812,109917,16,62,2,"[16, 62]",106,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 5.0, 4.5, 5.0, 5.5]","[6.5, 5.0]","[4.5, 5.0, 5.5]",rgb/live/Synchro_019/35,106,109812.jpg,109917.jpg,rgb/replay1/Synchro_019/35,113,110155.jpg,110267.jpg,masks/live/Synchro_019/35,106,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_019/35,118,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/35,predicted_input,True
2.0,Synchro_019/36,Synchro_019,36,train,405b,57.96,2.8,111593,111695,13,56,2,"[13, 56]",103,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.5, 7.0, 7.0, 7.5, 7.5]","[5.5, 7.0]","[7.0, 7.5, 7.5]",rgb/live/Synchro_019/36,103,111593.jpg,111695.jpg,rgb/replay1/Synchro_019/36,144,111928.jpg,112071.jpg,masks/live/Synchro_019/36,103,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_019/36,118,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/36,predicted_input,True
2.0,Synchro_019/37,Synchro_019,37,train,305c,43.68,2.8,115536,115647,26,73,2,"[26, 73]",112,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 3.0, 5.0, 5.5, 6.0]","[6.5, 3.0]","[5.0, 5.5, 6.0]",rgb/live/Synchro_019/37,112,115536.jpg,115647.jpg,rgb/replay1/Synchro_019/37,147,115916.jpg,116062.jpg,masks/live/Synchro_019/37,112,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_019/37,155,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/37,predicted_input,True
2.0,Synchro_019/38,Synchro_019,38,test,407c,80.64,3.2,117953,118048,14,60,2,"[14, 60]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.5, 8.5, 9.0]","[8.0, 8.0]","[8.5, 8.5, 9.0]",rgb/live/Synchro_019/38,96,117953.jpg,118048.jpg,rgb/replay1/Synchro_019/38,144,118338.jpg,118481.jpg,masks/live/Synchro_019/38,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/38,predicted_input,True
2.0,Synchro_019/39,Synchro_019,39,train,407c,66.24,3.2,119813,119915,12,59,2,"[12, 59]",103,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.0, 6.0, 7.5, 7.5, 7.5]","[6.0, 6.0]","[7.5, 7.5, 7.5]",rgb/live/Synchro_019/39,103,119813.jpg,119915.jpg,rgb/replay1/Synchro_019/39,121,120191.jpg,120311.jpg,masks/live/Synchro_019/39,103,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/39,predicted_input,True
2.0,Synchro_019/40,Synchro_019,40,test,5253b,67.2,3.2,125942,126055,28,74,3,"[28, 48, 74]",114,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.5, 7.0, 7.5, 7.5, 7.5]","[5.5, 7.0]","[7.5, 7.5, 7.5]",rgb/live/Synchro_019/40,114,125942.jpg,126055.jpg,rgb/replay1/Synchro_019/40,148,126346.jpg,126493.jpg,masks/live/Synchro_019/40,114,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/40,predicted_input,True
2.0,Synchro_019/41,Synchro_019,41,train,5231d,36.54,2.1,127825,127922,20,58,3,"[20, 36, 58]",98,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[4.5, 6.0, 6.0, 6.0, 6.5]","[4.5, 6.0]","[6.0, 6.0, 6.5]",rgb/live/Synchro_019/41,98,127825.jpg,127922.jpg,rgb/replay1/Synchro_019/41,102,128309.jpg,128410.jpg,masks/live/Synchro_019/41,98,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/41,predicted_input,True
2.0,Synchro_019/42,Synchro_019,42,test,203b,27.6,2.3,131567,131671,24,60,2,"[24, 60]",105,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[4.0, 3.5, 4.0, 4.0, 4.5]","[4.0, 3.5]","[4.0, 4.0, 4.5]",rgb/live/Synchro_019/42,105,131567.jpg,131671.jpg,rgb/replay1/Synchro_019/42,132,131957.jpg,132088.jpg,masks/live/Synchro_019/42,105,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/42,predicted_input,True
2.0,Synchro_019/43,Synchro_019,43,train,5233d,54.0,2.5,135050,135145,23,59,3,"[23, 44, 59]",96,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 6.5, 7.5, 7.5, 8.0]","[6.5, 6.5]","[7.5, 7.5, 8.0]",rgb/live/Synchro_019/43,96,135050.jpg,135145.jpg,rgb/replay1/Synchro_019/43,113,135393.jpg,135505.jpg,masks/live/Synchro_019/43,96,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_019/43,108,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/43,predicted_input,True
2.0,Synchro_019/44,Synchro_019,44,train,5253b,61.44,3.2,140592,140707,26,75,3,"[26, 47, 75]",116,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 5.5, 6.0, 6.5, 7.0]","[7.0, 5.5]","[6.0, 6.5, 7.0]",rgb/live/Synchro_019/44,116,140592.jpg,140707.jpg,rgb/replay1/Synchro_019/44,156,141180.jpg,141335.jpg,masks/live/Synchro_019/44,116,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/44,predicted_input,True
2.0,Synchro_019/45,Synchro_019,45,train,5253b,68.16,3.2,142551,142646,2,49,3,"[2, 22, 49]",96,"[2, 2, 2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.0, 6.5, 7.5, 7.5, 8.0]","[6.0, 6.5]","[7.5, 7.5, 8.0]",rgb/live/Synchro_019/45,96,142551.jpg,142646.jpg,rgb/replay1/Synchro_019/45,132,143089.jpg,143220.jpg,masks/live/Synchro_019/45,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/45,predicted_input,True
2.0,Synchro_019/46,Synchro_019,46,test,207c,47.52,3.3,144434,144556,27,77,2,"[27, 77]",123,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[3.5, 4.0, 5.0, 5.5, 6.0]","[3.5, 4.0]","[5.0, 5.5, 6.0]",rgb/live/Synchro_019/46,123,144434.jpg,144556.jpg,rgb/replay1/Synchro_019/46,144,144819.jpg,144962.jpg,masks/live/Synchro_019/46,123,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_019/46,139,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/46,predicted_input,True
2.0,Synchro_019/47,Synchro_019,47,train,407c,52.8,3.2,146548,146648,14,61,2,"[14, 61]",101,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[4.0, 5.0, 6.0, 6.0, 6.5]","[4.0, 5.0]","[6.0, 6.0, 6.5]",rgb/live/Synchro_019/47,101,146548.jpg,146648.jpg,rgb/replay1/Synchro_019/47,120,146917.jpg,147036.jpg,masks/live/Synchro_019/47,101,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/47,predicted_input,True
2.0,Synchro_019/48,Synchro_019,48,test,205c,44.1,3.0,148884,148988,21,59,2,"[21, 59]",105,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[4.5, 3.0, 5.5, 5.5, 6.0]","[4.5, 3.0]","[5.5, 5.5, 6.0]",rgb/live/Synchro_019/48,105,148884.jpg,148988.jpg,rgb/replay1/Synchro_019/48,152,149267.jpg,149418.jpg,masks/live/Synchro_019/48,105,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/48,predicted_input,True
2.0,Synchro_019/49,Synchro_019,49,train,5253b,72.0,3.2,150703,150803,10,57,3,"[10, 30, 57]",101,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 7.0, 8.0, 8.0, 8.0]","[6.5, 7.0]","[8.0, 8.0, 8.0]",rgb/live/Synchro_019/49,101,150703.jpg,150803.jpg,rgb/replay1/Synchro_019/49,145,151296.jpg,151440.jpg,masks/live/Synchro_019/49,101,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/49,predicted_input,True
2.0,Synchro_019/50,Synchro_019,50,train,5253b,63.36,3.2,152761,152856,11,56,3,"[11, 31, 56]",96,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.5, 6.5, 7.0, 7.0, 7.0]","[5.5, 6.5]","[7.0, 7.0, 7.0]",rgb/live/Synchro_019/50,96,152761.jpg,152856.jpg,rgb/replay1/Synchro_019/50,137,153099.jpg,153235.jpg,masks/live/Synchro_019/50,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/50,predicted_input,True
2.0,Synchro_019/51,Synchro_019,51,train,207c,65.34,3.3,154649,154761,27,75,2,"[27, 75]",113,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[4.5, 7.0, 7.0, 7.0, 7.5]","[4.5, 7.0]","[7.0, 7.0, 7.5]",rgb/live/Synchro_019/51,113,154649.jpg,154761.jpg,rgb/replay1/Synchro_019/51,108,155187.jpg,155294.jpg,masks/live/Synchro_019/51,113,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/51,predicted_input,True
2.0,Synchro_019/52,Synchro_019,52,train,105b,35.1,2.6,158820,158915,18,52,2,"[18, 52]",96,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[2.5, 5.0, 5.0, 5.0, 5.0]","[2.5, 5.0]","[5.0, 5.0, 5.0]",rgb/live/Synchro_019/52,96,158820.jpg,158915.jpg,rgb/replay1/Synchro_019/52,120,159361.jpg,159480.jpg,masks/live/Synchro_019/52,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/52,predicted_input,True
2.0,Synchro_019/53,Synchro_019,53,train,5251b,61.62,2.6,160719,160827,24,71,3,"[24, 36, 71]",109,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 6.5, 8.0, 8.0, 8.5]","[8.5, 6.5]","[8.0, 8.0, 8.5]",rgb/live/Synchro_019/53,109,160719.jpg,160827.jpg,rgb/replay1/Synchro_019/53,123,161316.jpg,161438.jpg,masks/live/Synchro_019/53,109,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/53,predicted_input,True
2.0,Synchro_019/54,Synchro_019,54,train,5132d,27.72,2.2,162523,162618,14,50,4,"[14, 20, 36, 50]",96,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 13, 13, 13, 13, 13, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[3.5, 3.0, 4.5, 5.0, 5.0]","[3.5, 3.0]","[4.5, 5.0, 5.0]",rgb/live/Synchro_019/54,96,162523.jpg,162618.jpg,rgb/replay1/Synchro_019/54,131,163137.jpg,163267.jpg,masks/live/Synchro_019/54,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/54,predicted_input,True
2.0,Synchro_019/55,Synchro_019,55,test,407c,45.12,3.2,164712,164812,13,58,2,"[13, 58]",101,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[3.5, 4.0, 5.0, 5.5, 5.5]","[3.5, 4.0]","[5.0, 5.5, 5.5]",rgb/live/Synchro_019/55,101,164712.jpg,164812.jpg,rgb/replay1/Synchro_019/55,130,165160.jpg,165289.jpg,masks/live/Synchro_019/55,101,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/55,predicted_input,True
2.0,Synchro_019/56,Synchro_019,56,train,305c,59.64,2.8,166788,166894,21,67,2,"[21, 67]",107,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 6.0, 7.0, 7.0, 7.0]","[8.5, 6.0]","[7.0, 7.0, 7.0]",rgb/live/Synchro_019/56,107,166788.jpg,166894.jpg,rgb/replay1/Synchro_019/56,153,167132.jpg,167284.jpg,masks/live/Synchro_019/56,107,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_019/56,predicted_input,True
